board,mark,label,move_num
010000001000000222000011100002110202211122,2,L,666
010000001200000222000011100002110202211122,1,W,667
011000001200000222000011100002110202211122,2,L,668
011000001200000222000011100022110202211122,1,W,669
000000000000000000000000000000000000000000,1,L,670
000000000000000000000000000000000000001000,2,W,671
000000000000000000000000000000000000201000,1,L,672
000000000000000000000000000000000000201100,2,W,673
000000000000000000000000000000000000201120,1,L,674
000000000000000000000000000000001000201120,2,W,675
000000000000000000000000000000021000201120,1,L,676
000000000000000000000000010000021000201120,2,W,677
000000000000000000200000010000021000201120,1,L,678
000000000000000000200000010000021000211120,2,W,679
000000000000000000200000210000021000211120,1,L,680
000000000000000000200000210000121000211120,2,W,681
000000000000000002200000210000121000211120,1,L,682
000000000010000002200000210000121000211120,2,W,683
000000000012000002200000210000121000211120,1,L,684
000000000012000002200001210000121000211120,2,W,685
000000000012000022200001210000121000211120,1,L,686
000000000112000022200001210000121000211120,2,W,687
000000000112000022200001210000121200211120,1,L,688
001000000112000022200001210000121200211120,2,W,689
001000000112000022200001210002121200211120,1,L,690
001100000112000022200001210002121200211120,2,W,691
001120000112000022200001210002121200211120,1,L,692
001120000112000022200001210002121201211120,2,W,693
001120000112000022200001210022121201211120,1,L,694
001120000112000022200101210022121201211120,2,W,695
001120000112002022200101210022121201211120,1,L,696
001120000112002022200101210022121201211121,2,W,697
001120000112002022200101212022121201211121,1,L,698
001120000112002022210101212022121201211121,2,W,699
001120000112202022210101212022121201211121,1,L,700
001120010112202022210101212022121201211121,2,W,701
001122010112202022210101212022121201211121,1,L,702
001122010112202022210111212022121201211121,2,W,703
000000000000000000000000000000000000000000,1,W,704
000000000000000000000000000000000000001000,2,L,705
000000000000000000000000000000000000001002,1,W,706
000000000000000000000000000000000000011002,2,L,707
000000000000000000000000000000000000211002,1,W,708
000000000000000000000000000000010000211002,2,L,709
000000000000000000000000000002010000211002,1,W,710
000000000000000000000000000002010000211102,2,L,711
000000000000000000000000000002010000211122,1,W,712
000000000000000000000000000002011000211122,2,L,713
000000000000000000000000000002211000211122,1,W,714
000000000000000000000000100002211000211122,2,L,715
000000000000000002000000100002211000211122,1,W,716
000000000000000002000000110002211000211122,2,L,717
000000000000000002200000110002211000211122,1,W,718
000000000000000002200001110002211000211122,2,L,719
000000000000000002200021110002211000211122,1,W,720
