board,mark,label,move_num
000000000000000200020010201002211121211212,1,L,315
000000000000100200020010201002211121211212,2,W,316
000000000000100202020010201002211121211212,1,L,317
000000000010100202020010201002211121211212,2,W,318
000000000010100202020012201002211121211212,1,L,319
000000000010100202020012201102211121211212,2,W,320
000000000010100202022012201102211121211212,1,L,321
000100000010100202022012201102211121211212,2,W,322
000100002010100202022012201102211121211212,1,L,323
000100002010100202022012211102211121211212,2,W,324
000000000000000000000000000000000000000000,1,L,325
000000000000000000000000000000000000000001,2,W,326
000000000000000000000000000000000000000201,1,L,327
000000000000000000000000000000000000001201,2,W,328
000000000000000000000000000000002000001201,1,L,329
000000000000000000000000010000002000001201,2,W,330
000000000000000000200000010000002000001201,1,L,331
000000000000000000200000010000002000001211,2,W,332
000000000000000000200000010000002200001211,1,L,333
000000000000000000200000010000002210001211,2,W,334
000000000000000000200000010000022210001211,1,L,335
000000000000000000200000010000022210011211,2,W,336
000000000000000000200000012000022210011211,1,L,337
000000000000000000200000012000122210011211,2,W,338
000000000000000000220000012000122210011211,1,L,339
000000000000100000220000012000122210011211,2,W,340
000000000000100000220002012000122210011211,1,L,341
000000000000100010220002012000122210011211,2,W,342
000000000000100010220002012000122212011211,1,L,343
000000000000100010220002112000122212011211,2,W,344
000000000000100012220002112000122212011211,1,L,345
000000000001100012220002112000122212011211,2,W,346
000000000021100012220002112000122212011211,1,L,347
000100000021100012220002112000122212011211,2,W,348
000102000021100012220002112000122212011211,1,L,349
000102000021100012220002112100122212011211,2,W,350
000000000000000000000000000000000000000000,1,W,351
000000000000000000000000000000000000001000,2,L,352
000000000000000000000000000000000000201000,1,W,353
000000000000000000000000000000000000201100,2,L,354
000000000000000000000000000000000000201120,1,W,355
000000000000000000000000000000001000201120,2,L,356
000000000000000000000000000000021000201120,1,W,357
000000000000000000000000010000021000201120,2,L,358
000000000000000000200000010000021000201120,1,W,359
000000000000000000200000010000021100201120,2,L,360
000000000000000000200000012000021100201120,1,W,361
000000000000000000200000012000021100201121,2,L,362
000000000000000000200000012000021120201121,1,W,363
000000000000000000200000012100021120201121,2,L,364
000000000000000000200000012100021122201121,1,W,365
000000000000000000210000012100021122201121,2,L,366
000000000002000000210000012100021122201121,1,W,367
000000000002100000210000012100021122201121,2,L,368
000002000002100000210000012100021122201121,1,W,369
000002000002100000210000012110021122201121,2,L,370
000002000002100000210000012112021122201121,1,W,371
000002000002100000210010012112021122201121,2,L,372
000002000002100200210010012112021122201121,1,W,373
000012000002100200210010012112021122201121,2,L,374
000012000002100200212010012112021122201121,1,W,375
000012000002110200212010012112021122201121,2,L,376
000012000002110200212010012112021122221121,1,W,377
000012001002110200212010012112021122221121,2,L,378
000012001002110200212210012112021122221121,1,W,379
000012001002111200212210012112021122221121,2,L,380
000012201002111200212210012112021122221121,1,W,381
